9/6/1977 1:00,1.0076,5.70(5),25"48',155"18'
9/6/1977 2:00,1.0076,5.00(5),22"18',164"11'
9/6/1977 3:00,1.0075,5.23(5),23"18',143"11'
9/6/1977 4:00,1.0075,5.11(5),23"0',120"30'
9/6/1977 5:00,1.0075,4.95(5),12"12',113"5'
9/6/1977 6:00,1.0075,5.25(5),2"12',105"17'
9/6/1977 7:00,1.0074,5.24(5),16"36',117"0'
9/6/1977 8:00,1.0074,3.42(5),16"53',135"24'
9/6/1977 9:00,1.0074,3.44(5),21"42',111"0'
9/6/1977 10:00,1.0073,3.48(5),26"42',122"54'
9/6/1977 11:00,1.0073,4.07(5),49"36',137"35'
9/6/1977 12:00,1.0073,2.64(5),22"0',123"35'
9/6/1977 13:00,1.0073,3.00(5),7"42',129"0'
9/6/1977 14:00,1.0083,3.84(5),9"48',133"18'
9/6/1977 15:00,1.0082,4.84(5),12"12',146"5'
9/6/1977 16:00,1.0082,4.62(5),8"30',137"18'
9/6/1977 17:00,1.0082,5.04(5),17"6',143"54'
9/6/1977 18:00,1.0082,4.52(5),35"17',125"54'
9/6/1977 19:00,1.0082,4.39(5),14"36',138"11'
9/6/1977 20:00,1.0081,4.25(5),18"42',137"0'
9/6/1977 21:00,1.0081,3.93(5),2"24',114"17'
9/6/1977 22:00,1.0081,4.66(5),16"12',136"30'
9/6/1977 23:00,1.0081,5.50(5),43"17',179"24'
9/7/1977 0:00,1.0081,5.05(5),33"23',165"5'
9/7/1977 1:00,1.0081,5.18(5),15"36',126"47'
9/7/1977 2:00,1.0081,4.97(5),5"0',112"42'
9/7/1977 3:00,1.0081,5.82(5),-4"-18',98"5'
9/7/1977 4:00,1.0081,6.18(5),-10"-6',83"35'
9/7/1977 5:00,1.0081,6.39(5),-6"-42',83"47'
9/7/1977 6:00,1.008,6.71(5),23"36',142"35'
9/7/1977 7:00,1.008,6.94(5),12"5',119"30'
9/7/1977 8:00,1.0082,6.62(5),-1"-7',126"17'
9/7/1977 9:00,1.0082,6.53(5),-13"-24',97"0'
9/7/1977 10:00,1.0082,7.06(5),-8"-12',98"42'
9/7/1977 11:00,1.0082,6.45(5),7"0',127"30'
9/7/1977 12:00,1.0082,5.10(5),15"36',156"11'
9/7/1977 13:00,1.0082,5.32(5),22"30',159"18'
9/7/1977 14:00,1.0082,5.33(5),11"54',134"0'
9/7/1977 15:00,1.0082,4.58(5),-10"-6',117"12'
9/7/1977 16:00,1.0082,4.49(5),0"18',127"30'
9/7/1977 17:00,1.0082,4.21(5),-11"-42',111"47'
9/7/1977 18:00,1.0082,4.24(5),-5"-54',123"5'
9/7/1977 19:00,1.0082,4.18(5),4"48',152"5'
9/7/1977 20:00,1.0082,4.20(5),6"18',163"5'
9/7/1977 21:00,1.0082,5.75(5),23"23',163"35'
9/7/1977 22:00,1.0082,5.30(5),12"12',159"30'
9/7/1977 23:00,1.0082,4.59(5),5"30',167"24'
9/8/1977 0:00,1.0082,4.77(5),-9"-54',152"35'
9/8/1977 1:00,1.0082,5.12(5),4"12',109"24'
9/8/1977 2:00,1.0082,5.21(5),-31"-7',94"47'
9/8/1977 3:00,1.0082,6.17(5),0"-24',141"11'
9/8/1977 4:00,1.0083,4.97(5),0"30',143"41'
9/8/1977 5:00,1.0083,5.63(5),14"5',137"35'
9/8/1977 6:00,1.0083,5.90(5),14"42',136"5'
9/8/1977 7:00,1.0083,5.53(5),1"54',132"18'
9/8/1977 8:00,1.0093,5.84(5),-14"-36',146"24'
9/8/1977 9:00,1.0093,6.50(5),6"30',133"30'
9/8/1977 10:00,1.0093,5.85(5),17"42',130"30'
9/8/1977 11:00,1.0094,5.88(5),13"0',140"48'
9/8/1977 12:00,1.0094,5.79(5),10"42',148"24'
9/8/1977 13:00,1.0094,6.58(5),8"48',136"24'
9/8/1977 14:00,1.0094,6.72(5),14"36',142"5'
9/8/1977 15:00,1.0095,6.30(5),14"48',145"18'
9/8/1977 16:00,1.0095,5.12(5),23"0',146"54'
9/8/1977 17:00,1.0095,4.58(5),9"5',138"54'
9/8/1977 18:00,1.0095,4.97(5),-3"-48',128"24'
9/8/1977 19:00,1.0096,6.20(5),14"5',136"41'
9/8/1977 20:00,1.0096,6.03(5),35"0',144"41'
9/8/1977 21:00,1.0096,4.84(5),51"30',144"48'
9/8/1977 22:00,1.0096,3.57(5),40"47',144"48'
9/8/1977 23:00,1.0097,6.49(5),46"0',131"30'
9/9/1977 0:00,1.0097,5.46(5),84"0',239"48'
9/9/1977 1:00,1.0097,3.94(5),51"42',301"48'
9/9/1977 2:00,1.0098,5.42(5),-19"-12',340"6'
9/9/1977 3:00,1.0098,5.74(5),28"36',352"6'
9/9/1977 4:00,1.0098,5.68(5),43"6',313"0'
9/9/1977 5:00,1.0099,6.12(5),45"53',292"18'
9/9/1977 6:00,1.0099,6.45(5),62"42',317"6'
9/9/1977 7:00,1.0099,5.45(5),36"30',298"53'
9/9/1977 8:00,1.01,4.25(5),24"36',316"18'
9/9/1977 9:00,1.01,4.21(5),11"18',303"11'
9/9/1977 10:00,1.0101,4.27(5),1"24',304"48'
9/9/1977 11:00,1.0101,5.86(5),-2"-30',284"6'
9/9/1977 12:00,1.0103,6.07(5),-14"-54',254"54'
9/9/1977 13:00,1.0103,6.63(5),21"42',285"41'
9/9/1977 14:00,1.0104,6.44(5),-1"-24',290"6'
9/9/1977 15:00,1.0104,7.40(5),35"36',288"18'
9/9/1977 16:00,1.0105,6.56(5),40"12',264"41'
9/9/1977 17:00,1.0105,5.41(5),0"-24',250"35'
9/9/1977 18:00,1.0106,5.18(5),26"48',306"53'
9/9/1977 19:00,1.0106,5.34(5),-63"-18',285"18'
9/9/1977 20:00,1.0106,5.49(5),26"30',329"53'
9/9/1977 21:00,1.0107,6.74(5),73"47',335"48'
9/9/1977 22:00,1.0107,6.22(5),52"6',245"0'
9/9/1977 23:00,1.0108,5.92(5),20"30',329"23'
9/10/1977 0:00,1.0108,6.46(5),32"23',0"42'
9/10/1977 1:00,1.0109,5.59(5),-18"-48',31"12'
9/10/1977 2:00,1.0109,5.06(5),-87"-13',203"35'
9/10/1977 3:00,1.011,5.84(5),-10"-12',81"42'
9/10/1977 4:00,1.0111,6.77(5),13"18',72"47'
9/10/1977 5:00,1.0111,5.60(5),-27"-12',36"47'
9/10/1977 6:00,1.0112,5.40(5),-8"-18',273"30'
9/10/1977 7:00,1.0112,5.47(5),6"24',239"48'
9/10/1977 8:00,1.0113,5.55(5),-3"-12',254"30'
9/10/1977 9:00,1.0114,4.52(5),-32"-30',264"0'
9/10/1977 10:00,1.0114,5.15(5),16"42',54"47'
9/10/1977 11:00,1.0115,5.11(5),24"23',39"12'
9/10/1977 12:00,1.0116,4.07(5),9"0',279"41'
9/10/1977 13:00,1.0116,4.34(5),11"30',353"23'
9/10/1977 14:00,1.0117,4.07(5),19"42',335"48'
9/10/1977 15:00,1.0108,4.68(5),12"30',250"11'
9/10/1977 16:00,1.0109,5.00(5),10"24',231"18'
9/10/1977 17:00,1.0109,4.63(5),34"23',255"11'
9/10/1977 18:00,1.0109,4.97(5),50"6',254"30'
9/10/1977 19:00,1.011,4.87(5),56"17',303"6'
9/10/1977 20:00,1.0111,4.86(5),58"30',152"30'
9/10/1977 21:00,1.0111,4.94(5),7"54',135"5'
9/10/1977 22:00,1.0112,3.85(5),18"6',119"24'
9/10/1977 23:00,1.0113,2.57(5),-8"-18',175"11'
9/11/1977 0:00,1.0114,3.31(5),-27"-48',193"35'
9/11/1977 1:00,1.0115,4.64(5),-10"-42',150"18'
9/11/1977 2:00,1.0115,7.53(5),-47"-7',161"30'
9/11/1977 3:00,1.0116,7.07(5),-24"-24',260"11'
9/11/1977 4:00,1.0116,8.10(5),-22"-24',250"35'
9/11/1977 5:00,1.0116,7.41(5),-4"-54',268"36'
9/11/1977 6:00,1.0119,6.32(5),-6"-30',304"23'
9/11/1977 7:00,1.0121,6.82(5),-7"-48',293"23'
9/11/1977 8:00,1.0121,6.74(5),-19"-30',266"41'
9/11/1977 9:00,0,0,0"0',0"0'
9/11/1977 10:00,1.0123,6.20(5),-35"-48',276"53'
9/11/1977 11:00,1.0124,7.05(5),20"48',299"36'
9/11/1977 12:00,1.0125,6.89(5),30"53',302"11'
9/11/1977 13:00,1.0126,6.57(5),-4"-30',263"36'
9/11/1977 14:00,1.0126,6.36(5),26"12',295"18'
9/11/1977 15:00,1.0127,5.73(5),-28"-18',264"11'
9/11/1977 16:00,1.0128,6.02(5),-23"-54',285"0'
9/11/1977 17:00,1.0128,5.73(5),-40"-7',289"18'
9/11/1977 18:00,1.0129,5.85(5),-31"0',297"36'
9/11/1977 19:00,1.013,6.01(5),-14"-24',288"6'
9/11/1977 20:00,1.0131,6.04(5),-2"-42',300"48'
9/11/1977 21:00,1.0132,5.67(5),-16"-37',296"6'
9/11/1977 22:00,1.0133,5.72(5),-17"-18',298"18'
9/11/1977 23:00,1.0134,5.74(5),-39"-37',294"23'
9/12/1977 0:00,1.0135,5.83(5),-6"-18',323"0'
9/12/1977 1:00,1.0136,5.66(5),-4"-48',302"11'
9/12/1977 2:00,1.0137,6.19(5),52"47',283"23'
9/12/1977 3:00,1.0138,5.78(5),43"0',312"36'
9/12/1977 4:00,1.0141,4.95(5),17"42',305"11'
9/12/1977 5:00,1.0142,4.91(5),0"24',340"53'
9/12/1977 6:00,1.0143,4.70(5),-4"-12',339"41'
9/12/1977 7:00,1.0134,4.81(5),-4"-30',353"48'
9/12/1977 8:00,1.0135,4.96(5),-5"-6',10"42'
9/12/1977 9:00,1.0136,4.85(5),-18"-48',26"23'
9/12/1977 10:00,1.0137,5.07(5),1"48',26"53'
9/12/1977 11:00,1.0139,4.73(5),8"48',8"30'
9/12/1977 12:00,1.014,4.18(5),1"24',355"18'
9/12/1977 13:00,1.014,3.51(5),18"30',313"48'
9/12/1977 14:00,1.0141,3.83(5),27"53',286"18'
9/12/1977 15:00,1.0142,3.45(5),39"6',321"36'
9/12/1977 16:00,1.0143,3.80(5),11"24',256"6'
9/12/1977 17:00,1.0144,3.56(5),0"54',239"18'
9/12/1977 18:00,1.0145,2.97(5),7"42',346"30'
9/12/1977 19:00,1.0147,4.12(5),8"24',0"30'
9/12/1977 20:00,1.0148,4.17(5),37"12',346"53'
9/12/1977 21:00,1.0149,4.39(5),40"23',305"11'
9/12/1977 22:00,1.015,4.20(5),44"17',355"11'
9/12/1977 23:00,1.0151,5.10(5),44"0',335"53'
9/13/1977 0:00,1.0153,7.08(5),48"42',325"41'
9/13/1977 1:00,1.0154,5.44(5),8"48',339"48'
9/13/1977 2:00,1.0155,4.40(5),6"42',345"6'
9/13/1977 3:00,1.0156,4.68(5),-27"0',359"6'
9/13/1977 4:00,1.0158,5.15(5),-35"-18',17"6'
9/13/1977 5:00,1.0159,5.70(5),-16"-30',355"11'
9/13/1977 6:00,1.016,6.80(5),24"12',330"41'
9/13/1977 7:00,1.016,6.91(5),-9"-6',328"18'
9/13/1977 8:00,0,0,0"0',0"0'
9/13/1977 9:00,1.0153,9.31(5),-18"-7',318"23'
9/13/1977 10:00,1.016,8.23(5),-32"-54',336"30'
9/13/1977 11:00,1.016,7.95(5),-7"-30',327"53'
9/13/1977 12:00,1.016,7.94(5),15"30',355"53'
9/13/1977 13:00,1.016,7.73(5),1"12',351"6'
9/13/1977 14:00,1.016,7.37(5),-15"-12',353"41'
9/13/1977 15:00,1.0164,6.43(5),-71"-43',103"47'
9/13/1977 16:00,1.0164,5.84(5),17"18',335"23'
9/13/1977 17:00,1.0165,6.62(5),1"42',313"48'
9/13/1977 18:00,1.0167,7.44(5),-31"-24',317"41'
9/13/1977 19:00,1.0167,7.01(5),-3"0',320"23'
9/13/1977 20:00,1.017,6.86(5),-26"-48',296"48'
9/13/1977 21:00,1.0171,7.12(5),-44"-18',290"53'
9/13/1977 22:00,1.0171,7.05(5),3"54',345"30'
9/13/1977 23:00,1.0174,6.67(5),-51"-43',292"36'
9/14/1977 0:00,1.0175,6.43(5),21"6',330"53'
9/14/1977 1:00,1.0175,6.76(5),49"12',1"0'
9/14/1977 2:00,1.0178,6.03(5),16"12',2"48'
9/14/1977 3:00,1.017,5.81(5),0"54',8"42'
9/14/1977 4:00,1.017,5.94(5),15"30',350"6'
9/14/1977 5:00,1.0172,6.25(5),10"5',41"23'
9/14/1977 6:00,1.0175,5.92(5),-5"-12',83"17'
9/14/1977 7:00,1.0175,7.15(5),31"12',73"42'
9/14/1977 8:00,1.0176,6.45(5),8"48',80"47'
9/14/1977 9:00,1.0179,6.93(5),18"53',64"54'
9/14/1977 10:00,1.0179,6.13(5),31"12',4"36'
9/14/1977 11:00,1.0181,6.51(5),22"18',329"30'
9/14/1977 12:00,1.0184,6.76(5),13"42',336"0'
9/14/1977 13:00,1.0184,6.90(5),13"0',338"36'
9/14/1977 14:00,1.0186,6.90(5),27"12',332"36'
9/14/1977 15:00,1.0187,7.02(5),39"0',357"18'
9/14/1977 16:00,1.0187,7.02(5),26"6',355"18'
9/14/1977 17:00,1.0191,6.94(5),22"48',0"42'
9/14/1977 18:00,1.0192,7.23(5),33"42',14"36'
9/14/1977 19:00,1.0192,7.03(5),19"53',348"23'
9/14/1977 20:00,1.0186,6.89(5),17"36',330"36'
9/14/1977 21:00,1.0187,7.22(5),19"48',323"18'
9/14/1977 22:00,0,0,0"0',0"0'
9/14/1977 23:00,1.0191,6.43(5),25"30',328"6'
9/15/1977 0:00,1.0192,6.79(5),24"48',326"53'
9/15/1977 1:00,1.0192,6.45(5),3"24',352"23'
9/15/1977 2:00,1.0194,5.51(5),7"30',340"23'
9/15/1977 3:00,1.0197,5.70(5),-2"-30',352"48'
9/15/1977 4:00,1.0197,5.74(5),5"48',19"12'
9/15/1977 5:00,1.0199,5.33(5),11"48',358"48'
9/15/1977 6:00,1.0203,5.52(5),22"48',311"36'
9/15/1977 7:00,1.0203,5.56(5),6"24',299"11'
9/15/1977 8:00,1.0204,5.48(5),-1"-30',322"11'
9/15/1977 9:00,1.0206,5.09(5),-3"-30',305"11'
9/15/1977 10:00,1.0202,6.49(5),40"6',40"6'
9/15/1977 11:00,1.0202,3.52(5),-21"-37',321"6'
9/15/1977 12:00,1.0205,3.25(5),-15"-30',308"41'
9/15/1977 13:00,1.0207,3.71(5),0"18',302"11'
9/15/1977 14:00,1.0207,4.03(5),-6"-12',304"36'
9/15/1977 15:00,1.0211,4.13(5),-8"-54',13"48'
9/15/1977 16:00,1.0213,5.21(5),-12"-30',57"47'
9/15/1977 17:00,1.0213,5.57(5),-10"-36',89"5'
9/15/1977 18:00,1.0215,5.33(5),-19"-42',90"35'
9/15/1977 19:00,1.022,5.31(5),-8"-12',56"36'
9/15/1977 20:00,1.0222,6.08(5),-10"-6',58"0'
9/15/1977 21:00,1.0224,5.35(5),-24"-37',36"47'
9/15/1977 22:00,1.0224,5.20(5),-22"-48',3"12'
9/15/1977 23:00,1.0229,4.30(5),-8"-24',10"12'
9/16/1977 0:00,1.0231,3.58(5),-59"-13',130"0'
9/16/1977 1:00,1.0231,3.91(5),32"6',274"53'
9/16/1977 2:00,1.0235,5.32(5),-26"-7',47"23'
9/16/1977 3:00,1.0228,5.32(5),-31"-18',61"30'
9/16/1977 4:00,1.0228,4.91(5),18"48',349"11'
9/16/1977 5:00,1.023,6.79(5),40"23',297"0'
9/16/1977 6:00,1.0234,7.45(5),40"6',276"18'
9/16/1977 7:00,1.0234,6.92(5),52"36',323"48'
9/16/1977 8:00,1.0242,6.69(5),39"36',20"18'
9/16/1977 9:00,1.0246,6.15(5),35"6',22"23'
9/16/1977 10:00,1.0246,4.83(5),46"0',349"41'
9/16/1977 11:00,1.0248,4.18(5),25"42',342"48'
9/16/1977 12:00,1.0241,5.02(5),65"35',21"23'
9/16/1977 13:00,1.0241,3.49(5),1"36',285"6'
9/16/1977 14:00,1.0245,3.37(5),-34"0',231"48'
9/16/1977 15:00,1.0247,4.88(5),19"18',312"6'
9/16/1977 16:00,1.0247,4.56(5),30"0',1"18'
9/16/1977 17:00,1.0252,6.10(5),29"6',1"30'
9/16/1977 18:00,1.0254,4.48(5),12"30',341"30'
9/16/1977 19:00,1.0254,4.35(5),3"42',289"23'
9/16/1977 20:00,1.0256,5.21(5),-40"-24',277"48'
9/16/1977 21:00,1.026,3.46(5),-44"-43',281"23'
9/16/1977 22:00,1.0257,3.90(5),8"12',321"30'
9/16/1977 23:00,1.0257,2.58(5),7"0',269"53'
9/17/1977 0:00,1.026,4.84(5),3"24',2"24'
9/17/1977 1:00,1.0264,2.44(5),17"6',312"23'
9/17/1977 2:00,1.0264,2.99(5),7"12',258"41'
9/17/1977 3:00,1.0266,3.31(5),18"36',294"48'
9/17/1977 4:00,1.0269,3.66(5),9"18',282"23'
9/17/1977 5:00,1.0269,3.97(5),1"42',349"11'
9/17/1977 6:00,1.0273,3.82(5),-25"0',290"18'
9/17/1977 7:00,1.028,3.75(5),-29"-48',339"23'
9/17/1977 8:00,1.0282,4.09(5),-33"-18',2"48'
9/17/1977 9:00,1.0278,1.91(5),-23"-30',290"23'
9/17/1977 10:00,1.0278,2.49(5),-13"-12',251"11'
9/17/1977 11:00,1.028,2.78(5),-15"-6',250"5'
9/17/1977 12:00,1.0282,3.32(5),-41"-13',261"18'
9/17/1977 13:00,1.0282,3.61(5),-45"-13',290"30'
9/17/1977 14:00,1.0287,2.62(5),-34"0',345"6'
9/17/1977 15:00,1.029,3.13(5),-60"-43',3"54'
9/17/1977 16:00,1.029,4.20(5),-32"-54',14"0'
9/17/1977 17:00,1.0295,5.10(5),-55"-54',2"6'
9/17/1977 18:00,1.0297,4.86(5),-43"-13',25"6'
9/17/1977 19:00,1.0297,3.62(5),-20"-18',321"53'
9/17/1977 20:00,1.0295,4.70(5),0"-36',120"30'
9/17/1977 21:00,1.0295,3.57(5),0"18',127"12'
9/17/1977 22:00,1.031,3.64(5),-6"-6',98"35'
9/17/1977 23:00,1.031,3.82(5),20"18',47"17'
9/18/1977 0:00,1.031,3.51(5),23"12',21"12'
9/18/1977 1:00,1.0303,3.27(5),20"12',347"6'
9/18/1977 2:00,1.0306,3.32(5),22"42',0"6'
9/18/1977 3:00,1.0306,3.88(5),14"30',40"42'
9/18/1977 4:00,1.0311,3.75(5),-18"-24',37"0'
9/18/1977 5:00,1.0314,2.52(5),-26"-18',289"23'
9/18/1977 6:00,1.0314,2.78(5),-18"-37',306"18'
9/18/1977 7:00,1.0319,2.96(5),-6"-24',305"0'
9/18/1977 8:00,1.0312,3.26(5),27"30',284"48'
9/18/1977 9:00,0,0,0"0',0"0'
9/18/1977 10:00,1.032,2.65(5),-19"-18',336"48'
9/18/1977 11:00,1.032,3.06(5),9"12',337"0'
9/18/1977 12:00,1.0322,3.45(5),-4"-18',353"6'
9/18/1977 13:00,1.0328,3.59(5),-32"-48',348"18'
9/18/1977 14:00,1.0328,3.24(5),-18"-24',334"30'
9/18/1977 15:00,1.0331,3.17(5),6"48',327"18'
9/18/1977 16:00,1.0324,3.34(5),44"42',331"18'
9/18/1977 17:00,1.0326,6.86(5),48"0',28"30'
9/18/1977 18:00,0,0,0"0',0"0'
9/18/1977 19:00,1.0339,9.95(5),72"54',207"54'
9/18/1977 20:00,1.0342,13.49(5),-12"-36',124"24'
9/18/1977 21:00,1.0347,16.04(5),-7"-12',125"5'
9/18/1977 22:00,1.0347,13.20(5),14"5',148"5'
9/18/1977 23:00,1.035,7.08(5),-15"-54',62"12'
9/19/1977 0:00,1.0353,8.63(5),-1"-54',314"6'
9/19/1977 1:00,1.0353,9.67(5),2"0',316"18'
9/19/1977 2:00,1.0349,9.82(5),0"-30',321"48'
9/19/1977 3:00,1.0352,10.09(5),-5"-42',333"53'
9/19/1977 4:00,1.0352,9.93(5),-7"-12',349"23'
9/19/1977 5:00,1.0358,8.74(5),-4"-54',353"18'
9/19/1977 6:00,1.0361,8.72(5),-16"-18',358"41'
9/19/1977 7:00,1.0361,8.52(5),-17"-24',4"12'
9/19/1977 8:00,1.036,9.30(5),21"6',358"41'
9/19/1977 9:00,1.0363,9.20(5),6"36',354"6'
9/19/1977 10:00,1.0369,9.00(5),-3"0',350"30'
9/19/1977 11:00,1.0369,8.76(5),1"36',350"0'
9/19/1977 12:00,1.0372,8.19(5),4"5',356"53'
9/19/1977 13:00,1.0375,8.04(5),3"6',358"30'
9/19/1977 14:00,1.0375,7.60(5),0"-48',355"0'
9/19/1977 15:00,1.0371,6.52(5),2"30',351"48'
9/19/1977 16:00,1.0374,5.67(5),-12"-42',348"36'
9/19/1977 17:00,1.0374,5.39(5),-48"-30',347"53'
9/19/1977 18:00,1.0377,5.91(5),-24"-30',298"41'
9/19/1977 19:00,1.0383,8.76(5),8"5',325"41'
9/19/1977 20:00,1.0383,7.96(5),0"-42',344"11'
9/19/1977 21:00,1.0386,8.38(5),29"36',256"0'
9/19/1977 22:00,1.0383,7.60(5),-25"0',297"41'
9/19/1977 23:00,1.0392,15.13(5),-4"0',318"48'
9/20/1977 0:00,1.0392,13.96(5),-29"-54',318"23'
9/20/1977 1:00,1.0395,13.17(5),-19"-30',337"30'
9/20/1977 2:00,1.0398,6.43(5),54"42',5"30'
9/20/1977 3:00,1.0398,6.41(5),55"42',230"54'
9/20/1977 4:00,1.0395,6.13(5),-19"-37',324"6'
9/20/1977 5:00,1.0398,5.50(5),5"30',315"48'
9/20/1977 6:00,1.0398,6.12(5),58"23',71"54'
9/20/1977 7:00,1.0401,9.47(5),71"5',274"11'
9/20/1977 8:00,1.0417,7.87(5),55"36',215"0'
9/20/1977 9:00,1.0417,6.77(5),39"12',231"5'
9/20/1977 10:00,1.0421,7.72(5),44"17',194"30'
9/20/1977 11:00,1.0414,7.51(5),64"35',153"0'
9/20/1977 12:00,1.0414,8.28(5),33"36',213"54'
9/20/1977 13:00,1.0421,10.29(5),43"23',217"24'
9/20/1977 14:00,1.0424,11.63(5),43"23',220"54'
9/20/1977 15:00,1.0424,11.55(5),39"36',243"30'
9/20/1977 16:00,1.0431,11.71(5),42"23',211"54'
9/20/1977 17:00,1.0424,12.03(5),48"17',201"35'
9/20/1977 18:00,1.0424,12.13(5),41"36',188"54'
9/20/1977 19:00,1.0428,12.07(5),51"12',184"54'
9/20/1977 20:00,1.0434,11.86(5),52"0',182"30'
9/20/1977 21:00,1.0434,11.75(5),47"12',179"35'
9/20/1977 22:00,1.0441,11.07(5),51"0',196"41'
9/20/1977 23:00,1.0438,10.89(5),61"30',185"48'
9/21/1977 0:00,1.0442,10.56(5),60"17',180"0'
9/21/1977 1:00,1.0442,9.81(5),64"5',132"24'
9/21/1977 2:00,1.0448,10.09(5),71"12',158"41'
9/21/1977 3:00,1.0452,9.61(5),65"17',111"0'
9/21/1977 4:00,1.0452,8.48(5),43"17',89"17'
9/21/1977 5:00,1.0446,7.24(5),72"0',65"42'
9/21/1977 6:00,1.0453,6.92(5),77"5',2"42'
9/21/1977 7:00,1.0453,6.77(5),69"35',51"30'
9/21/1977 8:00,1.0456,6.91(5),56"53',41"12'
9/21/1977 9:00,1.0463,7.07(5),48"12',43"47'
9/21/1977 10:00,1.0463,6.80(5),43"17',51"47'
9/21/1977 11:00,1.0457,5.91(5),62"36',34"23'
9/21/1977 12:00,1.046,5.52(5),75"17',339"41'
9/21/1977 13:00,0,0,0"0',0"0'
9/21/1977 14:00,1.0471,6.77(5),77"17',29"48'
9/21/1977 15:00,1.0471,7.75(5),66"24',38"53'
9/21/1977 16:00,1.0474,8.42(5),58"53',49"36'
9/21/1977 17:00,1.0472,8.89(5),60"12',69"30'
9/21/1977 18:00,1.0472,9.38(5),45"47',72"17'
9/21/1977 19:00,1.0476,8.88(5),50"30',78"0'
9/21/1977 20:00,1.0483,8.46(5),65"47',63"53'
9/21/1977 21:00,1.0483,7.00(5),74"30',79"35'
9/21/1977 22:00,1.0483,5.80(5),54"6',329"11'
9/21/1977 23:00,1.0493,4.91(5),2"6',290"18'
9/22/1977 0:00,1.0493,4.78(5),7"36',298"11'
9/22/1977 1:00,1.0496,4.44(5),2"36',285"0'
9/22/1977 2:00,1.0503,4.03(5),26"6',256"0'
9/22/1977 3:00,1.0503,3.84(5),1"42',250"11'
9/22/1977 4:00,1.0507,3.39(5),0"-24',269"48'
9/22/1977 5:00,1.0501,3.29(5),-9"-18',289"30'
9/22/1977 6:00,1.0501,3.29(5),0"48',289"0'
9/22/1977 7:00,1.0509,3.29(5),3"54',287"18'
9/22/1977 8:00,1.0512,3.28(5),-15"-54',312"48'
9/22/1977 9:00,1.0512,3.57(5),-36"-48',271"41'
9/22/1977 10:00,1.052,3.39(5),15"48',311"0'
9/22/1977 11:00,1.0514,3.36(5),4"0',272"0'
9/22/1977 12:00,1.0514,3.41(5),0"6',271"0'
9/22/1977 13:00,1.0535,3.20(5),13"0',237"5'
9/22/1977 14:00,1.0533,3.79(5),70"30',357"0'
9/22/1977 15:00,1.0537,3.33(5),22"0',326"11'
9/22/1977 16:00,1.0537,3.23(5),17"48',299"53'
9/22/1977 17:00,1.0541,3.48(5),-3"-7',283"30'
9/22/1977 18:00,1.0549,3.21(5),7"36',273"53'
9/22/1977 19:00,1.0549,2.97(5),0"12',291"36'
9/22/1977 20:00,1.0543,3.39(5),-9"-24',246"48'
9/22/1977 21:00,1.0547,3.56(5),-11"-24',253"54'
9/22/1977 22:00,1.0557,4.70(5),-7"0',214"24'
9/22/1977 23:00,1.0557,4.29(5),-21"-48',232"18'
9/23/1977 0:00,1.0557,4.09(5),-21"-12',256"53'
9/23/1977 1:00,1.0556,3.86(5),-22"-24',270"23'
9/23/1977 2:00,1.056,3.67(5),21"36',312"53'
9/23/1977 3:00,1.056,3.99(5),3"30',334"11'
9/23/1977 4:00,1.0564,4.14(5),-35"-24',308"23'
9/23/1977 5:00,1.0562,4.13(5),-4"-6',351"36'
9/23/1977 6:00,1.0562,4.07(5),20"42',8"48'
9/23/1977 7:00,1.0562,3.95(5),21"0',9"54'
9/23/1977 8:00,1.0585,3.47(5),13"12',262"11'
9/23/1977 9:00,1.0585,3.70(5),-27"0',290"53'
9/23/1977 10:00,1.0589,3.49(5),-33"0',341"41'
9/23/1977 11:00,1.0588,3.34(5),13"18',285"11'
9/23/1977 12:00,1.0588,3.13(5),-3"-48',347"41'
9/23/1977 13:00,1.0592,3.29(5),-3"-42',12"18'
9/23/1977 14:00,1.0596,5.16(5),-21"0',355"11'
9/23/1977 15:00,1.0596,5.05(5),20"23',292"18'
9/23/1977 16:00,1.0595,5.21(5),-15"-18',288"11'
9/23/1977 17:00,1.0599,5.28(5),-9"-18',287"48'
9/23/1977 18:00,1.0599,5.34(5),-7"-24',290"0'
9/23/1977 19:00,1.0603,5.44(5),-10"-24',269"30'
9/23/1977 20:00,1.0611,5.49(5),-2"-54',269"30'
9/23/1977 21:00,1.0615,6.07(5),-18"0',283"6'
9/23/1977 22:00,1.0619,6.23(5),-2"-7',283"11'
9/23/1977 23:00,1.0614,6.16(5),1"18',266"41'
9/24/1977 0:00,1.0614,6.62(5),2"54',245"48'
9/24/1977 1:00,1.0622,6.64(5),-9"-6',258"18'
9/24/1977 2:00,1.0626,6.83(5),-14"-12',283"41'
9/24/1977 3:00,1.0626,6.89(5),-7"-48',272"41'
9/24/1977 4:00,1.0621,6.98(5),-11"-48',272"0'
9/24/1977 5:00,1.063,7.24(5),-18"-12',264"11'
9/24/1977 6:00,1.063,5.90(5),-54"-30',239"35'
9/24/1977 7:00,1.0634,9.15(5),-76"-43',125"24'
9/24/1977 8:00,1.0638,9.29(5),-78"-13',123"0'
9/24/1977 9:00,1.0638,9.96(5),-85"-18',65"17'
9/24/1977 10:00,1.0637,10.11(5),-70"-6',61"47'
9/24/1977 11:00,1.0645,11.90(5),-65"-30',76"42'
